year_month,person_or_corporation,state_brazil,default_rate
2016-01-01,C,AC,2.90
2016-01-01,C,AL,4.29
2016-01-01,C,AP,3.14
2016-01-01,C,AM,2.94
2016-01-01,C,BA,3.73
2016-01-01,C,CE,3.79
2016-01-01,C,DF,1.62
2016-01-01,C,ES,3.55
2016-01-01,C,GO,3.60
2016-01-01,C,MA,3.66
2016-01-01,C,MT,3.63
2016-01-01,C,MS,3.09
2016-01-01,C,MG,3.31
2016-01-01,C,PA,4.94
2016-01-01,C,PB,3.38
2016-01-01,C,PR,3.59
2016-01-01,C,PE,2.94
2016-01-01,C,PI,3.10
2016-01-01,C,RJ,0.98
2016-01-01,C,RN,2.75
2016-01-01,C,RS,3.57
2016-01-01,C,RO,4.06
2016-01-01,C,RR,2.46
2016-01-01,C,SC,2.70
2016-01-01,C,SP,2.29
2016-01-01,C,SE,4.91
2016-01-01,C,TO,8.88
2016-02-01,C,AC,3.39
2016-02-01,C,AL,4.85
2016-02-01,C,AP,3.27
2016-02-01,C,AM,3.22
2016-02-01,C,BA,3.79
2016-02-01,C,CE,3.62
2016-02-01,C,DF,1.59
2016-02-01,C,ES,4.00
2016-02-01,C,GO,3.70
2016-02-01,C,MA,4.01
2016-02-01,C,MT,3.69
2016-02-01,C,MS,3.04
2016-02-01,C,MG,3.68
2016-02-01,C,PA,4.58
2016-02-01,C,PB,3.76
2016-02-01,C,PR,3.70
2016-02-01,C,PE,3.21
2016-02-01,C,PI,2.93
2016-02-01,C,RJ,1.12
2016-02-01,C,RN,3.08
2016-02-01,C,RS,3.70
2016-02-01,C,RO,4.54
2016-02-01,C,RR,2.66
2016-02-01,C,SC,3.02
2016-02-01,C,SP,2.37
2016-02-01,C,SE,4.50
2016-02-01,C,TO,9.22
2016-03-01,C,AC,3.56
2016-03-01,C,AL,4.96
2016-03-01,C,AP,3.07
2016-03-01,C,AM,3.27
2016-03-01,C,BA,3.87
2016-03-01,C,CE,3.55
2016-03-01,C,DF,1.47
2016-03-01,C,ES,4.15
2016-03-01,C,GO,3.64
2016-03-01,C,MA,4.38
2016-03-01,C,MT,3.94
2016-03-01,C,MS,3.04
2016-03-01,C,MG,3.49
2016-03-01,C,PA,4.82
2016-03-01,C,PB,3.94
2016-03-01,C,PR,3.80
2016-03-01,C,PE,3.91
2016-03-01,C,PI,2.99
2016-03-01,C,RJ,1.30
2016-03-01,C,RN,3.03
2016-03-01,C,RS,3.95
2016-03-01,C,RO,4.53
2016-03-01,C,RR,2.69
2016-03-01,C,SC,3.02
2016-03-01,C,SP,2.40
2016-03-01,C,SE,4.33
2016-03-01,C,TO,3.26
2016-04-01,C,AC,4.09
2016-04-01,C,AL,5.60
2016-04-01,C,AP,3.30
2016-04-01,C,AM,3.34
2016-04-01,C,BA,3.85
2016-04-01,C,CE,3.55
2016-04-01,C,DF,3.10
2016-04-01,C,ES,4.78
2016-04-01,C,GO,3.62
2016-04-01,C,MA,4.59
2016-04-01,C,MT,4.11
2016-04-01,C,MS,3.24
2016-04-01,C,MG,3.68
2016-04-01,C,PA,9.03
2016-04-01,C,PB,4.39
2016-04-01,C,PR,4.07
2016-04-01,C,PE,4.13
2016-04-01,C,PI,3.29
2016-04-01,C,RJ,1.52
2016-04-01,C,RN,3.15
2016-04-01,C,RS,4.05
2016-04-01,C,RO,4.75
2016-04-01,C,RR,2.90
2016-04-01,C,SC,3.18
2016-04-01,C,SP,2.53
2016-04-01,C,SE,5.03
2016-04-01,C,TO,3.18
2016-05-01,C,AC,4.17
2016-05-01,C,AL,5.32
2016-05-01,C,AP,3.23
2016-05-01,C,AM,3.55
2016-05-01,C,BA,4.15
2016-05-01,C,CE,3.77
2016-05-01,C,DF,3.16
2016-05-01,C,ES,5.53
2016-05-01,C,GO,3.78
2016-05-01,C,MA,4.35
2016-05-01,C,MT,4.45
2016-05-01,C,MS,3.78
2016-05-01,C,MG,3.79
2016-05-01,C,PA,9.43
2016-05-01,C,PB,4.27
2016-05-01,C,PR,4.26
2016-05-01,C,PE,4.20
2016-05-01,C,PI,3.58
2016-05-01,C,RJ,1.63
2016-05-01,C,RN,3.11
2016-05-01,C,RS,3.96
2016-05-01,C,RO,5.16
2016-05-01,C,RR,2.87
2016-05-01,C,SC,3.28
2016-05-01,C,SP,2.52
2016-05-01,C,SE,5.82
2016-05-01,C,TO,3.37
2016-06-01,C,AC,3.90
2016-06-01,C,AL,5.81
2016-06-01,C,AP,2.91
2016-06-01,C,AM,3.38
2016-06-01,C,BA,4.23
2016-06-01,C,CE,3.50
2016-06-01,C,DF,1.53
2016-06-01,C,ES,5.11
2016-06-01,C,GO,3.89
2016-06-01,C,MA,4.21
2016-06-01,C,MT,4.43
2016-06-01,C,MS,3.50
2016-06-01,C,MG,3.56
2016-06-01,C,PA,8.66
2016-06-01,C,PB,4.14
2016-06-01,C,PR,3.74
2016-06-01,C,PE,3.49
2016-06-01,C,PI,3.39
2016-06-01,C,RJ,1.63
2016-06-01,C,RN,2.82
2016-06-01,C,RS,3.95
2016-06-01,C,RO,4.44
2016-06-01,C,RR,2.62
2016-06-01,C,SC,3.25
2016-06-01,C,SP,2.40
2016-06-01,C,SE,4.22
2016-06-01,C,TO,2.92
2016-07-01,C,AC,3.74
2016-07-01,C,AL,5.08
2016-07-01,C,AP,2.99
2016-07-01,C,AM,3.94
2016-07-01,C,BA,4.49
2016-07-01,C,CE,3.71
2016-07-01,C,DF,1.63
2016-07-01,C,ES,4.82
2016-07-01,C,GO,4.13
2016-07-01,C,MA,4.55
2016-07-01,C,MT,4.77
2016-07-01,C,MS,3.46
2016-07-01,C,MG,3.64
2016-07-01,C,PA,8.91
2016-07-01,C,PB,4.02
2016-07-01,C,PR,3.76
2016-07-01,C,PE,3.61
2016-07-01,C,PI,3.48
2016-07-01,C,RJ,1.47
2016-07-01,C,RN,2.89
2016-07-01,C,RS,3.88
2016-07-01,C,RO,4.93
2016-07-01,C,RR,2.48
2016-07-01,C,SC,3.33
2016-07-01,C,SP,2.51
2016-07-01,C,SE,4.41
2016-07-01,C,TO,3.19
2016-08-01,C,AC,3.76
2016-08-01,C,AL,4.80
2016-08-01,C,AP,3.18
2016-08-01,C,AM,4.13
2016-08-01,C,BA,4.34
2016-08-01,C,CE,3.71
2016-08-01,C,DF,1.72
2016-08-01,C,ES,4.52
2016-08-01,C,GO,4.37
2016-08-01,C,MA,4.49
2016-08-01,C,MT,5.48
2016-08-01,C,MS,3.29
2016-08-01,C,MG,3.42
2016-08-01,C,PA,8.35
2016-08-01,C,PB,4.24
2016-08-01,C,PR,3.34
2016-08-01,C,PE,3.55
2016-08-01,C,PI,3.22
2016-08-01,C,RJ,2.04
2016-08-01,C,RN,2.83
2016-08-01,C,RS,4.10
2016-08-01,C,RO,5.59
2016-08-01,C,RR,2.46
2016-08-01,C,SC,3.44
2016-08-01,C,SP,2.50
2016-08-01,C,SE,4.42
2016-08-01,C,TO,3.39
2016-09-01,C,AC,3.85
2016-09-01,C,AL,4.38
2016-09-01,C,AP,3.20
2016-09-01,C,AM,4.07
2016-09-01,C,BA,4.66
2016-09-01,C,CE,3.83
2016-09-01,C,DF,1.73
2016-09-01,C,ES,4.43
2016-09-01,C,GO,4.33
2016-09-01,C,MA,4.65
2016-09-01,C,MT,6.40
2016-09-01,C,MS,3.35
2016-09-01,C,MG,3.39
2016-09-01,C,PA,8.89
2016-09-01,C,PB,4.09
2016-09-01,C,PR,3.23
2016-09-01,C,PE,3.38
2016-09-01,C,PI,3.04
2016-09-01,C,RJ,2.08
2016-09-01,C,RN,3.04
2016-09-01,C,RS,4.20
2016-09-01,C,RO,5.56
2016-09-01,C,RR,2.47
2016-09-01,C,SC,3.31
2016-09-01,C,SP,2.44
2016-09-01,C,SE,4.47
2016-09-01,C,TO,3.39
2016-10-01,C,AC,3.69
2016-10-01,C,AL,4.48
2016-10-01,C,AP,2.88
2016-10-01,C,AM,4.32
2016-10-01,C,BA,4.95
2016-10-01,C,CE,4.06
2016-10-01,C,DF,3.89
2016-10-01,C,ES,4.40
2016-10-01,C,GO,4.46
2016-10-01,C,MA,5.15
2016-10-01,C,MT,6.05
2016-10-01,C,MS,3.39
2016-10-01,C,MG,3.71
2016-10-01,C,PA,8.57
2016-10-01,C,PB,4.36
2016-10-01,C,PR,3.29
2016-10-01,C,PE,3.43
2016-10-01,C,PI,3.24
2016-10-01,C,RJ,3.03
2016-10-01,C,RN,3.23
2016-10-01,C,RS,4.34
2016-10-01,C,RO,6.22
2016-10-01,C,RR,2.86
2016-10-01,C,SC,3.23
2016-10-01,C,SP,2.43
2016-10-01,C,SE,4.80
2016-10-01,C,TO,3.51
2016-11-01,C,AC,3.92
2016-11-01,C,AL,4.18
2016-11-01,C,AP,2.95
2016-11-01,C,AM,4.55
2016-11-01,C,BA,4.96
2016-11-01,C,CE,3.79
2016-11-01,C,DF,3.86
2016-11-01,C,ES,4.38
2016-11-01,C,GO,4.48
2016-11-01,C,MA,5.04
2016-11-01,C,MT,5.79
2016-11-01,C,MS,3.16
2016-11-01,C,MG,3.98
2016-11-01,C,PA,7.39
2016-11-01,C,PB,4.10
2016-11-01,C,PR,3.50
2016-11-01,C,PE,3.21
2016-11-01,C,PI,3.24
2016-11-01,C,RJ,2.45
2016-11-01,C,RN,3.29
2016-11-01,C,RS,4.45
2016-11-01,C,RO,6.54
2016-11-01,C,RR,3.01
2016-11-01,C,SC,3.17
2016-11-01,C,SP,2.43
2016-11-01,C,SE,5.63
2016-11-01,C,TO,3.51
2016-12-01,C,AC,3.88
2016-12-01,C,AL,3.83
2016-12-01,C,AP,2.86
2016-12-01,C,AM,4.52
2016-12-01,C,BA,4.96
2016-12-01,C,CE,3.49
2016-12-01,C,DF,3.60
2016-12-01,C,ES,4.95
2016-12-01,C,GO,4.69
2016-12-01,C,MA,4.89
2016-12-01,C,MT,5.11
2016-12-01,C,MS,3.18
2016-12-01,C,MG,3.96
2016-12-01,C,PA,7.44
2016-12-01,C,PB,3.71
2016-12-01,C,PR,3.56
2016-12-01,C,PE,3.15
2016-12-01,C,PI,3.30
2016-12-01,C,RJ,2.57
2016-12-01,C,RN,3.15
2016-12-01,C,RS,4.19
2016-12-01,C,RO,6.15
2016-12-01,C,RR,2.88
2016-12-01,C,SC,2.72
2016-12-01,C,SP,2.34
2016-12-01,C,SE,4.65
2016-12-01,C,TO,3.07
2017-01-01,C,AC,3.90
2017-01-01,C,AL,3.81
2017-01-01,C,AP,2.57
2017-01-01,C,AM,4.60
2017-01-01,C,BA,4.28
2017-01-01,C,CE,2.74
2017-01-01,C,DF,3.65
2017-01-01,C,ES,4.52
2017-01-01,C,GO,4.72
2017-01-01,C,MA,5.21
2017-01-01,C,MT,5.05
2017-01-01,C,MS,3.64
2017-01-01,C,MG,4.05
2017-01-01,C,PA,5.50
2017-01-01,C,PB,3.57
2017-01-01,C,PR,3.52
2017-01-01,C,PE,3.28
2017-01-01,C,PI,3.20
2017-01-01,C,RJ,2.43
2017-01-01,C,RN,3.08
2017-01-01,C,RS,4.35
2017-01-01,C,RO,6.22
2017-01-01,C,RR,2.56
2017-01-01,C,SC,2.80
2017-01-01,C,SP,2.48
2017-01-01,C,SE,4.56
2017-01-01,C,TO,3.34
2017-02-01,C,AC,3.97
2017-02-01,C,AL,4.13
2017-02-01,C,AP,3.07
2017-02-01,C,AM,4.87
2017-02-01,C,BA,4.42
2017-02-01,C,CE,2.92
2017-02-01,C,DF,3.88
2017-02-01,C,ES,4.86
2017-02-01,C,GO,5.14
2017-02-01,C,MA,5.85
2017-02-01,C,MT,5.43
2017-02-01,C,MS,3.90
2017-02-01,C,MG,4.01
2017-02-01,C,PA,6.47
2017-02-01,C,PB,4.13
2017-02-01,C,PR,3.79
2017-02-01,C,PE,3.25
2017-02-01,C,PI,3.36
2017-02-01,C,RJ,2.58
2017-02-01,C,RN,3.53
2017-02-01,C,RS,4.52
2017-02-01,C,RO,7.34
2017-02-01,C,RR,2.59
2017-02-01,C,SC,2.92
2017-02-01,C,SP,2.72
2017-02-01,C,SE,4.55
2017-02-01,C,TO,3.67
2017-03-01,C,AC,3.94
2017-03-01,C,AL,5.08
2017-03-01,C,AP,2.89
2017-03-01,C,AM,4.91
2017-03-01,C,BA,4.43
2017-03-01,C,CE,3.15
2017-03-01,C,DF,3.74
2017-03-01,C,ES,4.84
2017-03-01,C,GO,6.33
2017-03-01,C,MA,5.90
2017-03-01,C,MT,5.47
2017-03-01,C,MS,3.14
2017-03-01,C,MG,4.30
2017-03-01,C,PA,6.67
2017-03-01,C,PB,4.36
2017-03-01,C,PR,3.65
2017-03-01,C,PE,3.18
2017-03-01,C,PI,3.25
2017-03-01,C,RJ,4.16
2017-03-01,C,RN,3.61
2017-03-01,C,RS,4.55
2017-03-01,C,RO,7.67
2017-03-01,C,RR,2.53
2017-03-01,C,SC,2.82
2017-03-01,C,SP,2.50
2017-03-01,C,SE,4.50
2017-03-01,C,TO,3.99
2017-04-01,C,AC,3.77
2017-04-01,C,AL,6.92
2017-04-01,C,AP,4.52
2017-04-01,C,AM,4.27
2017-04-01,C,BA,4.68
2017-04-01,C,CE,3.07
2017-04-01,C,DF,3.77
2017-04-01,C,ES,5.25
2017-04-01,C,GO,6.27
2017-04-01,C,MA,5.79
2017-04-01,C,MT,4.11
2017-04-01,C,MS,3.00
2017-04-01,C,MG,4.51
2017-04-01,C,PA,7.39
2017-04-01,C,PB,4.51
2017-04-01,C,PR,3.61
2017-04-01,C,PE,3.09
2017-04-01,C,PI,3.40
2017-04-01,C,RJ,4.27
2017-04-01,C,RN,3.86
2017-04-01,C,RS,5.00
2017-04-01,C,RO,7.56
2017-04-01,C,RR,2.62
2017-04-01,C,SC,2.83
2017-04-01,C,SP,2.71
2017-04-01,C,SE,4.06
2017-04-01,C,TO,4.04
2017-05-01,C,AC,3.58
2017-05-01,C,AL,11.03
2017-05-01,C,AP,2.81
2017-05-01,C,AM,4.63
2017-05-01,C,BA,7.76
2017-05-01,C,CE,3.12
2017-05-01,C,DF,4.01
2017-05-01,C,ES,6.04
2017-05-01,C,GO,6.08
2017-05-01,C,MA,5.61
2017-05-01,C,MT,3.70
2017-05-01,C,MS,3.70
2017-05-01,C,MG,4.52
2017-05-01,C,PA,6.89
2017-05-01,C,PB,4.22
2017-05-01,C,PR,3.79
2017-05-01,C,PE,3.42
2017-05-01,C,PI,3.43
2017-05-01,C,RJ,4.48
2017-05-01,C,RN,4.04
2017-05-01,C,RS,5.08
2017-05-01,C,RO,7.38
2017-05-01,C,RR,2.62
2017-05-01,C,SC,2.84
2017-05-01,C,SP,2.91
2017-05-01,C,SE,5.08
2017-05-01,C,TO,3.57
2017-06-01,C,AC,3.29
2017-06-01,C,AL,9.51
2017-06-01,C,AP,2.82
2017-06-01,C,AM,4.30
2017-06-01,C,BA,4.12
2017-06-01,C,CE,2.64
2017-06-01,C,DF,3.65
2017-06-01,C,ES,4.26
2017-06-01,C,GO,5.46
2017-06-01,C,MA,4.60
2017-06-01,C,MT,3.25
2017-06-01,C,MS,2.98
2017-06-01,C,MG,4.24
2017-06-01,C,PA,6.90
2017-06-01,C,PB,3.48
2017-06-01,C,PR,3.37
2017-06-01,C,PE,3.00
2017-06-01,C,PI,2.66
2017-06-01,C,RJ,3.88
2017-06-01,C,RN,3.59
2017-06-01,C,RS,4.85
2017-06-01,C,RO,6.65
2017-06-01,C,RR,2.61
2017-06-01,C,SC,2.48
2017-06-01,C,SP,2.63
2017-06-01,C,SE,4.38
2017-06-01,C,TO,3.37
2017-07-01,C,AC,3.43
2017-07-01,C,AL,8.61
2017-07-01,C,AP,3.02
2017-07-01,C,AM,4.31
2017-07-01,C,BA,3.97
2017-07-01,C,CE,3.69
2017-07-01,C,DF,1.40
2017-07-01,C,ES,4.40
2017-07-01,C,GO,5.49
2017-07-01,C,MA,4.49
2017-07-01,C,MT,3.47
2017-07-01,C,MS,2.86
2017-07-01,C,MG,4.22
2017-07-01,C,PA,7.31
2017-07-01,C,PB,3.55
2017-07-01,C,PR,3.86
2017-07-01,C,PE,3.25
2017-07-01,C,PI,2.71
2017-07-01,C,RJ,2.92
2017-07-01,C,RN,3.78
2017-07-01,C,RS,5.14
2017-07-01,C,RO,5.54
2017-07-01,C,RR,2.63
2017-07-01,C,SC,2.42
2017-07-01,C,SP,2.64
2017-07-01,C,SE,5.73
2017-07-01,C,TO,3.68
2017-08-01,C,AC,3.47
2017-08-01,C,AL,7.42
2017-08-01,C,AP,2.90
2017-08-01,C,AM,4.43
2017-08-01,C,BA,3.96
2017-08-01,C,CE,3.77
2017-08-01,C,DF,1.23
2017-08-01,C,ES,4.33
2017-08-01,C,GO,5.26
2017-08-01,C,MA,3.92
2017-08-01,C,MT,3.63
2017-08-01,C,MS,2.78
2017-08-01,C,MG,4.07
2017-08-01,C,PA,6.92
2017-08-01,C,PB,3.18
2017-08-01,C,PR,3.94
2017-08-01,C,PE,2.95
2017-08-01,C,PI,2.48
2017-08-01,C,RJ,2.95
2017-08-01,C,RN,3.73
2017-08-01,C,RS,5.06
2017-08-01,C,RO,5.15
2017-08-01,C,RR,2.51
2017-08-01,C,SC,2.36
2017-08-01,C,SP,2.85
2017-08-01,C,SE,5.67
2017-08-01,C,TO,3.49
2017-09-01,C,AC,3.11
2017-09-01,C,AL,7.83
2017-09-01,C,AP,2.54
2017-09-01,C,AM,4.45
2017-09-01,C,BA,3.73
2017-09-01,C,CE,3.58
2017-09-01,C,DF,1.37
2017-09-01,C,ES,4.29
2017-09-01,C,GO,5.36
2017-09-01,C,MA,3.61
2017-09-01,C,MT,3.47
2017-09-01,C,MS,2.93
2017-09-01,C,MG,3.87
2017-09-01,C,PA,6.37
2017-09-01,C,PB,3.07
2017-09-01,C,PR,3.69
2017-09-01,C,PE,2.42
2017-09-01,C,PI,2.57
2017-09-01,C,RJ,2.70
2017-09-01,C,RN,3.63
2017-09-01,C,RS,4.74
2017-09-01,C,RO,5.29
2017-09-01,C,RR,2.43
2017-09-01,C,SC,2.33
2017-09-01,C,SP,2.66
2017-09-01,C,SE,5.24
2017-09-01,C,TO,3.43
2017-10-01,C,AC,2.97
2017-10-01,C,AL,8.16
2017-10-01,C,AP,2.74
2017-10-01,C,AM,4.54
2017-10-01,C,BA,3.88
2017-10-01,C,CE,3.89
2017-10-01,C,DF,3.29
2017-10-01,C,ES,4.78
2017-10-01,C,GO,5.40
2017-10-01,C,MA,3.43
2017-10-01,C,MT,3.75
2017-10-01,C,MS,2.92
2017-10-01,C,MG,4.01
2017-10-01,C,PA,6.39
2017-10-01,C,PB,3.06
2017-10-01,C,PR,3.81
2017-10-01,C,PE,3.02
2017-10-01,C,PI,2.61
2017-10-01,C,RJ,2.67
2017-10-01,C,RN,3.61
2017-10-01,C,RS,4.73
2017-10-01,C,RO,4.99
2017-10-01,C,RR,2.28
2017-10-01,C,SC,2.50
2017-10-01,C,SP,2.71
2017-10-01,C,SE,4.91
2017-10-01,C,TO,3.22
2017-11-01,C,AC,2.58
2017-11-01,C,AL,7.00
2017-11-01,C,AP,2.25
2017-11-01,C,AM,4.22
2017-11-01,C,BA,4.28
2017-11-01,C,CE,3.58
2017-11-01,C,DF,3.25
2017-11-01,C,ES,4.45
2017-11-01,C,GO,5.12
2017-11-01,C,MA,3.44
2017-11-01,C,MT,3.80
2017-11-01,C,MS,2.78
2017-11-01,C,MG,3.92
2017-11-01,C,PA,7.18
2017-11-01,C,PB,3.17
2017-11-01,C,PR,3.63
2017-11-01,C,PE,2.95
2017-11-01,C,PI,12.39
2017-11-01,C,RJ,2.62
2017-11-01,C,RN,3.45
2017-11-01,C,RS,4.36
2017-11-01,C,RO,4.61
2017-11-01,C,RR,2.17
2017-11-01,C,SC,2.35
2017-11-01,C,SP,2.70
2017-11-01,C,SE,4.66
2017-11-01,C,TO,3.26
2017-12-01,C,AC,2.33
2017-12-01,C,AL,5.69
2017-12-01,C,AP,2.38
2017-12-01,C,AM,4.32
2017-12-01,C,BA,3.72
2017-12-01,C,CE,3.30
2017-12-01,C,DF,1.31
2017-12-01,C,ES,3.97
2017-12-01,C,GO,3.34
2017-12-01,C,MA,2.78
2017-12-01,C,MT,3.70
2017-12-01,C,MS,2.12
2017-12-01,C,MG,3.71
2017-12-01,C,PA,6.94
2017-12-01,C,PB,2.88
2017-12-01,C,PR,3.41
2017-12-01,C,PE,2.78
2017-12-01,C,PI,10.69
2017-12-01,C,RJ,2.54
2017-12-01,C,RN,2.76
2017-12-01,C,RS,3.40
2017-12-01,C,RO,3.90
2017-12-01,C,RR,1.97
2017-12-01,C,SC,2.12
2017-12-01,C,SP,2.43
2017-12-01,C,SE,4.16
2017-12-01,C,TO,3.59
2018-01-01,C,AC,2.79
2018-01-01,C,AL,5.99
2018-01-01,C,AP,1.99
2018-01-01,C,AM,4.49
2018-01-01,C,BA,3.73
2018-01-01,C,CE,3.40
2018-01-01,C,DF,1.48
2018-01-01,C,ES,3.94
2018-01-01,C,GO,3.46
2018-01-01,C,MA,3.01
2018-01-01,C,MT,3.56
2018-01-01,C,MS,1.95
2018-01-01,C,MG,4.02
2018-01-01,C,PA,7.18
2018-01-01,C,PB,3.52
2018-01-01,C,PR,3.65
2018-01-01,C,PE,3.33
2018-01-01,C,PI,5.69
2018-01-01,C,RJ,2.99
2018-01-01,C,RN,2.60
2018-01-01,C,RS,3.72
2018-01-01,C,RO,3.98
2018-01-01,C,RR,2.38
2018-01-01,C,SC,2.31
2018-01-01,C,SP,2.53
2018-01-01,C,SE,3.45
2018-01-01,C,TO,3.98
2018-02-01,C,AC,2.75
2018-02-01,C,AL,6.04
2018-02-01,C,AP,1.84
2018-02-01,C,AM,4.35
2018-02-01,C,BA,3.39
2018-02-01,C,CE,6.32
2018-02-01,C,DF,1.43
2018-02-01,C,ES,3.76
2018-02-01,C,GO,3.30
2018-02-01,C,MA,2.88
2018-02-01,C,MT,3.48
2018-02-01,C,MS,1.85
2018-02-01,C,MG,3.81
2018-02-01,C,PA,6.65
2018-02-01,C,PB,3.42
2018-02-01,C,PR,3.65
2018-02-01,C,PE,3.62
2018-02-01,C,PI,9.76
2018-02-01,C,RJ,3.01
2018-02-01,C,RN,2.06
2018-02-01,C,RS,3.80
2018-02-01,C,RO,3.52
2018-02-01,C,RR,2.52
2018-02-01,C,SC,2.74
2018-02-01,C,SP,2.41
2018-02-01,C,SE,3.55
2018-02-01,C,TO,3.48
2018-03-01,C,AC,2.57
2018-03-01,C,AL,9.71
2018-03-01,C,AP,1.80
2018-03-01,C,AM,4.80
2018-03-01,C,BA,3.57
2018-03-01,C,CE,5.55
2018-03-01,C,DF,3.03
2018-03-01,C,ES,3.61
2018-03-01,C,GO,3.20
2018-03-01,C,MA,2.73
2018-03-01,C,MT,3.48
2018-03-01,C,MS,2.01
2018-03-01,C,MG,3.21
2018-03-01,C,PA,6.10
2018-03-01,C,PB,3.57
2018-03-01,C,PR,3.56
2018-03-01,C,PE,3.04
2018-03-01,C,PI,9.94
2018-03-01,C,RJ,2.67
2018-03-01,C,RN,2.08
2018-03-01,C,RS,3.64
2018-03-01,C,RO,3.48
2018-03-01,C,RR,2.04
2018-03-01,C,SC,2.21
2018-03-01,C,SP,2.26
2018-03-01,C,SE,3.89
2018-03-01,C,TO,2.73
2018-04-01,C,AC,2.59
2018-04-01,C,AL,9.62
2018-04-01,C,AP,1.73
2018-04-01,C,AM,4.93
2018-04-01,C,BA,3.37
2018-04-01,C,CE,3.35
2018-04-01,C,DF,1.26
2018-04-01,C,ES,3.93
2018-04-01,C,GO,3.15
2018-04-01,C,MA,2.69
2018-04-01,C,MT,3.88
2018-04-01,C,MS,2.01
2018-04-01,C,MG,3.00
2018-04-01,C,PA,6.23
2018-04-01,C,PB,4.68
2018-04-01,C,PR,3.44
2018-04-01,C,PE,3.17
2018-04-01,C,PI,1.99
2018-04-01,C,RJ,3.76
2018-04-01,C,RN,2.52
2018-04-01,C,RS,3.82
2018-04-01,C,RO,3.52
2018-04-01,C,RR,2.21
2018-04-01,C,SC,2.25
2018-04-01,C,SP,1.94
2018-04-01,C,SE,7.63
2018-04-01,C,TO,3.08
2018-05-01,C,AC,2.85
2018-05-01,C,AL,9.54
2018-05-01,C,AP,1.68
2018-05-01,C,AM,4.79
2018-05-01,C,BA,4.94
2018-05-01,C,CE,3.04
2018-05-01,C,DF,1.48
2018-05-01,C,ES,4.92
2018-05-01,C,GO,3.29
2018-05-01,C,MA,2.96
2018-05-01,C,MT,3.56
2018-05-01,C,MS,2.51
2018-05-01,C,MG,2.92
2018-05-01,C,PA,4.47
2018-05-01,C,PB,4.79
2018-05-01,C,PR,3.30
2018-05-01,C,PE,3.06
2018-05-01,C,PI,2.26
2018-05-01,C,RJ,3.70
2018-05-01,C,RN,2.32
2018-05-01,C,RS,3.86
2018-05-01,C,RO,3.62
2018-05-01,C,RR,1.86
2018-05-01,C,SC,2.20
2018-05-01,C,SP,2.06
2018-05-01,C,SE,7.94
2018-05-01,C,TO,2.66
2018-06-01,C,AC,2.45
2018-06-01,C,AL,5.67
2018-06-01,C,AP,1.56
2018-06-01,C,AM,3.54
2018-06-01,C,BA,2.63
2018-06-01,C,CE,2.24
2018-06-01,C,DF,0.94
2018-06-01,C,ES,4.11
2018-06-01,C,GO,3.11
2018-06-01,C,MA,2.85
2018-06-01,C,MT,3.05
2018-06-01,C,MS,2.34
2018-06-01,C,MG,2.56
2018-06-01,C,PA,4.13
2018-06-01,C,PB,4.47
2018-06-01,C,PR,3.05
2018-06-01,C,PE,2.97
2018-06-01,C,PI,1.96
2018-06-01,C,RJ,2.63
2018-06-01,C,RN,2.23
2018-06-01,C,RS,3.47
2018-06-01,C,RO,3.37
2018-06-01,C,RR,1.63
2018-06-01,C,SC,1.94
2018-06-01,C,SP,2.07
2018-06-01,C,SE,7.71
2018-06-01,C,TO,2.11
2018-07-01,C,AC,2.43
2018-07-01,C,AL,5.27
2018-07-01,C,AP,1.66
2018-07-01,C,AM,4.10
2018-07-01,C,BA,2.60
2018-07-01,C,CE,2.66
2018-07-01,C,DF,1.12
2018-07-01,C,ES,4.58
2018-07-01,C,GO,3.12
2018-07-01,C,MA,2.96
2018-07-01,C,MT,3.21
2018-07-01,C,MS,1.86
2018-07-01,C,MG,2.51
2018-07-01,C,PA,3.94
2018-07-01,C,PB,4.30
2018-07-01,C,PR,3.06
2018-07-01,C,PE,2.72
2018-07-01,C,PI,1.96
2018-07-01,C,RJ,1.70
2018-07-01,C,RN,2.50
2018-07-01,C,RS,3.92
2018-07-01,C,RO,3.08
2018-07-01,C,RR,1.76
2018-07-01,C,SC,1.57
2018-07-01,C,SP,2.19
2018-07-01,C,SE,8.26
2018-07-01,C,TO,2.76
2018-08-01,C,AC,2.34
2018-08-01,C,AL,5.03
2018-08-01,C,AP,1.66
2018-08-01,C,AM,4.02
2018-08-01,C,BA,6.30
2018-08-01,C,CE,4.61
2018-08-01,C,DF,1.40
2018-08-01,C,ES,4.38
2018-08-01,C,GO,3.21
2018-08-01,C,MA,2.64
2018-08-01,C,MT,3.07
2018-08-01,C,MS,1.95
2018-08-01,C,MG,2.45
2018-08-01,C,PA,4.11
2018-08-01,C,PB,5.99
2018-08-01,C,PR,3.08
2018-08-01,C,PE,2.84
2018-08-01,C,PI,1.85
2018-08-01,C,RJ,1.47
2018-08-01,C,RN,2.64
2018-08-01,C,RS,3.56
2018-08-01,C,RO,2.74
2018-08-01,C,RR,1.55
2018-08-01,C,SC,1.49
2018-08-01,C,SP,2.14
2018-08-01,C,SE,8.48
2018-08-01,C,TO,2.95
2018-09-01,C,AC,2.29
2018-09-01,C,AL,5.86
2018-09-01,C,AP,1.35
2018-09-01,C,AM,4.11
2018-09-01,C,BA,2.51
2018-09-01,C,CE,2.35
2018-09-01,C,DF,1.34
